label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
A,0.432265,0.634766,-0.000000,0.467167,0.617411,-0.022614,0.492171,0.563226,-0.028669,0.497616,0.507509,-0.031352,0.508603,0.472455,-0.029199,0.473409,0.513270,-0.009859,0.465462,0.487359,-0.027423,0.461671,0.528379,-0.032702,0.465331,0.537566,-0.033730,0.445885,0.515193,-0.003907,0.436238,0.492817,-0.021252,0.438635,0.541862,-0.018348,0.445661,0.541787,-0.011758,0.421203,0.522128,-0.002544,0.411797,0.501612,-0.021142,0.417168,0.544930,-0.010082,0.425739,0.545787,0.002014,0.397953,0.531785,-0.003222,0.388897,0.519913,-0.012913,0.395330,0.549180,-0.004970,0.402946,0.553601,0.004143
A,0.421039,0.647510,-0.000000,0.458323,0.635352,-0.022028,0.492747,0.584241,-0.028036,0.502724,0.527775,-0.030838,0.518950,0.495221,-0.028985,0.475617,0.535341,-0.011554,0.474594,0.503551,-0.030392,0.467090,0.547048,-0.035957,0.466634,0.559105,-0.037205,0.448195,0.532062,-0.006515,0.443529,0.505946,-0.026877,0.442927,0.558862,-0.025720,0.447209,0.563576,-0.020135,0.422837,0.534518,-0.005745,0.416528,0.510219,-0.028323,0.420182,0.560093,-0.018056,0.426208,0.566057,-0.005778,0.397056,0.540314,-0.006608,0.392388,0.526400,-0.020339,0.397915,0.561428,-0.013318,0.402942,0.569190,-0.004340
A,0.399870,0.669676,-0.000000,0.435863,0.654652,-0.020383,0.468804,0.601692,-0.025441,0.478617,0.546523,-0.027590,0.492186,0.512851,-0.024853,0.449174,0.550189,-0.007937,0.448528,0.524305,-0.024694,0.442177,0.567357,-0.029103,0.441907,0.572550,-0.030245,0.421548,0.549948,-0.003555,0.417722,0.527444,-0.020989,0.417769,0.580058,-0.018394,0.421799,0.575722,-0.012479,0.396091,0.554929,-0.003454,0.390168,0.534358,-0.022620,0.394307,0.582557,-0.011057,0.400247,0.580695,0.000866,0.370497,0.561767,-0.005092,0.364682,0.552652,-0.015229,0.371009,0.585127,-0.006846,0.376945,0.587480,0.002097
A,0.395130,0.676986,-0.000000,0.435050,0.665999,-0.023811,0.473273,0.604747,-0.029953,0.482375,0.537871,-0.032615,0.496720,0.498574,-0.029624,0.453725,0.547853,-0.011555,0.451764,0.509678,-0.032066,0.445690,0.559136,-0.037760,0.445319,0.573079,-0.038754,0.421065,0.547158,-0.006547,0.417120,0.515827,-0.028085,0.418937,0.576782,-0.026068,0.422733,0.578308,-0.019323,0.392286,0.552810,-0.006290,0.386497,0.524516,-0.030512,0.393011,0.580729,-0.018365,0.399119,0.583813,-0.004406,0.363691,0.561940,-0.007833,0.359730,0.547549,-0.022129,0.368248,0.586981,-0.013438,0.373869,0.592865,-0.002970
A,0.372927,0.715459,-0.000000,0.415048,0.699320,-0.025291,0.454375,0.632738,-0.031493,0.466438,0.566083,-0.033558,0.485085,0.527428,-0.030030,0.435727,0.577165,-0.014139,0.431917,0.547148,-0.034058,0.424816,0.598006,-0.039586,0.425858,0.605612,-0.041718,0.401250,0.573039,-0.008568,0.394924,0.547926,-0.030916,0.396685,0.610385,-0.028932,0.401979,0.611674,-0.022856,0.369667,0.577888,-0.007696,0.361289,0.556866,-0.031729,0.368629,0.615338,-0.018907,0.376733,0.617699,-0.005456,0.339112,0.586527,-0.008817,0.332944,0.580079,-0.022645,0.341871,0.621074,-0.013957,0.349929,0.624683,-0.004246
A,0.362874,0.754860,-0.000000,0.401966,0.735210,-0.036415,0.437847,0.666996,-0.048180,0.450311,0.597930,-0.053643,0.469039,0.554961,-0.052451,0.417596,0.593059,-0.021954,0.408455,0.579766,-0.044620,0.404782,0.629752,-0.050293,0.403374,0.630030,-0.052500,0.381287,0.588789,-0.012043,0.368373,0.584696,-0.036658,0.375394,0.651457,-0.032978,0.382111,0.641995,-0.025198,0.347755,0.596534,-0.008320,0.333089,0.599676,-0.034789,0.345695,0.658543,-0.021459,0.355771,0.650605,-0.007581,0.316595,0.609879,-0.007900,0.304490,0.624304,-0.023949,0.317584,0.664927,-0.017203,0.329078,0.660622,-0.008713
A,0.367626,0.760259,-0.000000,0.408507,0.739352,-0.037511,0.446560,0.666449,-0.048346,0.460546,0.594794,-0.052323,0.478946,0.548325,-0.049126,0.425085,0.583890,-0.021652,0.418072,0.577675,-0.044452,0.414156,0.632138,-0.051236,0.410209,0.629674,-0.054416,0.386739,0.578949,-0.011299,0.375167,0.583426,-0.033801,0.382153,0.652040,-0.030511,0.385791,0.638322,-0.023894,0.351047,0.588261,-0.007355,0.338134,0.595186,-0.032011,0.351246,0.656458,-0.018954,0.358943,0.645498,-0.006199,0.318423,0.604010,-0.006935,0.308375,0.622648,-0.021481,0.321924,0.663225,-0.014302,0.331089,0.656570,-0.005957
A,0.364021,0.752509,-0.000000,0.409413,0.739314,-0.035868,0.457968,0.667346,-0.046948,0.476927,0.591907,-0.051783,0.497471,0.544773,-0.049836,0.441072,0.576088,-0.022193,0.442600,0.572482,-0.046627,0.431340,0.630409,-0.054733,0.421899,0.628002,-0.059254,0.399351,0.562458,-0.013565,0.395940,0.571742,-0.037480,0.395166,0.643359,-0.035174,0.395271,0.630008,-0.029554,0.359969,0.568180,-0.011230,0.355167,0.585978,-0.035483,0.363817,0.648177,-0.023208,0.367616,0.637083,-0.011870,0.324426,0.582595,-0.012475,0.321291,0.616316,-0.027118,0.332658,0.656961,-0.022042,0.338783,0.646155,-0.015691
A,0.348426,0.743986,-0.000000,0.397336,0.730801,-0.033232,0.447251,0.659735,-0.042169,0.467939,0.586918,-0.045315,0.491093,0.542834,-0.041391,0.430287,0.572568,-0.018452,0.431695,0.564323,-0.041245,0.418366,0.622089,-0.048052,0.410969,0.618684,-0.051964,0.388440,0.559629,-0.011018,0.386613,0.560608,-0.035446,0.382861,0.634301,-0.034101,0.384046,0.622788,-0.028774,0.349556,0.564801,-0.009482,0.345035,0.570782,-0.035364,0.351118,0.636151,-0.023469,0.355959,0.626405,-0.011568,0.314728,0.577514,-0.010947,0.310228,0.598308,-0.026788,0.319552,0.641927,-0.020637,0.325982,0.633646,-0.013097
A,0.349658,0.734623,-0.000000,0.398222,0.722032,-0.028176,0.449860,0.654579,-0.034121,0.472913,0.581419,-0.035178,0.496765,0.539437,-0.028343,0.435701,0.585611,-0.013100,0.441833,0.544920,-0.035518,0.425631,0.604937,-0.042022,0.421374,0.611562,-0.044092,0.396047,0.577829,-0.005956,0.399095,0.542186,-0.029775,0.390855,0.616100,-0.028149,0.393336,0.611649,-0.021645,0.359753,0.577597,-0.004143,0.360355,0.545372,-0.029784,0.359410,0.614517,-0.015570,0.365500,0.613729,-0.000422,0.325124,0.578326,-0.004568,0.325235,0.566019,-0.017502,0.328932,0.613863,-0.006032,0.334169,0.617573,0.006045
A,0.356676,0.719625,-0.000000,0.404045,0.706077,-0.026153,0.455238,0.642241,-0.032338,0.478542,0.568217,-0.034780,0.502820,0.527045,-0.029623,0.444707,0.577198,-0.010770,0.447845,0.522974,-0.035131,0.431648,0.579809,-0.042297,0.429471,0.593985,-0.043900,0.405993,0.569983,-0.006000,0.406702,0.525374,-0.030460,0.398436,0.595227,-0.028554,0.402401,0.594046,-0.021681,0.370582,0.569623,-0.006857,0.369356,0.528524,-0.033686,0.366534,0.595101,-0.018353,0.373053,0.596174,-0.001958,0.335545,0.571908,-0.009987,0.332965,0.546717,-0.023712,0.335239,0.593723,-0.011024,0.339978,0.600609,0.002229
A,0.349322,0.730987,-0.000000,0.396519,0.718053,-0.025265,0.447828,0.654165,-0.031438,0.472444,0.581217,-0.034391,0.496331,0.539391,-0.030294,0.438326,0.591013,-0.009842,0.440716,0.536365,-0.034530,0.423260,0.591467,-0.041862,0.421096,0.608912,-0.043262,0.400145,0.583103,-0.005602,0.400381,0.537473,-0.031163,0.390951,0.606082,-0.029462,0.394871,0.610776,-0.022089,0.364680,0.582367,-0.006985,0.363016,0.541026,-0.035077,0.359834,0.607298,-0.020158,0.366159,0.613859,-0.003310,0.329604,0.584717,-0.010516,0.327601,0.559647,-0.025770,0.329146,0.606701,-0.013973,0.333809,0.615700,-0.000818
A,0.351480,0.727256,-0.000000,0.398909,0.712869,-0.026066,0.447825,0.647383,-0.032477,0.471037,0.574205,-0.035262,0.495090,0.532586,-0.030660,0.437436,0.583958,-0.011736,0.441774,0.529057,-0.035391,0.424960,0.586173,-0.041534,0.422279,0.601353,-0.042462,0.399900,0.576594,-0.007192,0.401540,0.530585,-0.032091,0.392504,0.599777,-0.029964,0.395725,0.601402,-0.022520,0.364784,0.576862,-0.008086,0.364367,0.535550,-0.035444,0.361837,0.601810,-0.020322,0.367987,0.605635,-0.003480,0.330217,0.580353,-0.011162,0.328964,0.553001,-0.025394,0.332063,0.599391,-0.012829,0.336849,0.608598,0.000678
A,0.349912,0.702970,-0.000000,0.398184,0.691760,-0.024219,0.447908,0.632463,-0.029923,0.471867,0.561908,-0.032756,0.494799,0.519516,-0.028720,0.437579,0.566480,-0.009273,0.443160,0.509778,-0.034194,0.425008,0.563167,-0.041669,0.421721,0.582490,-0.042702,0.401852,0.558240,-0.005287,0.403355,0.512122,-0.030918,0.393155,0.577891,-0.029708,0.397556,0.583618,-0.022636,0.368128,0.557118,-0.006790,0.367989,0.515558,-0.034662,0.363362,0.578644,-0.020603,0.369824,0.585404,-0.004142,0.334179,0.559004,-0.010354,0.333899,0.531700,-0.025175,0.334526,0.576052,-0.013673,0.338437,0.586431,-0.000635
A,0.347296,0.701465,-0.000000,0.395916,0.686184,-0.023246,0.443223,0.627883,-0.028694,0.466863,0.559114,-0.031795,0.488528,0.516577,-0.027960,0.434619,0.564979,-0.006619,0.436808,0.507569,-0.031682,0.419568,0.559225,-0.039265,0.418640,0.578803,-0.040192,0.398828,0.557462,-0.002959,0.397155,0.511338,-0.027733,0.387676,0.575731,-0.025675,0.395472,0.579526,-0.018033,0.364869,0.556511,-0.005093,0.361928,0.514580,-0.032292,0.357731,0.575699,-0.018074,0.367185,0.581127,-0.001579,0.330876,0.558607,-0.009390,0.327124,0.531748,-0.023596,0.328595,0.574089,-0.012389,0.335141,0.584076,0.000412
A,0.347133,0.703842,-0.000000,0.393663,0.687057,-0.023281,0.439255,0.624098,-0.028591,0.459684,0.552490,-0.031462,0.479392,0.508200,-0.027414,0.427893,0.562373,-0.007618,0.428721,0.503307,-0.033005,0.413434,0.556447,-0.040528,0.412286,0.577122,-0.041224,0.391461,0.557661,-0.003961,0.388825,0.510578,-0.029178,0.382141,0.576130,-0.027072,0.388674,0.580681,-0.019268,0.357297,0.559207,-0.006031,0.353769,0.516592,-0.033856,0.352178,0.579302,-0.019448,0.360228,0.585335,-0.002640,0.323105,0.563723,-0.010172,0.320427,0.536072,-0.024901,0.323115,0.579639,-0.013431,0.328272,0.589522,-0.000370
A,0.348187,0.716556,-0.000000,0.394399,0.699480,-0.023561,0.440090,0.635010,-0.029396,0.460171,0.562995,-0.032425,0.480172,0.518973,-0.028653,0.428981,0.573322,-0.010040,0.427422,0.517864,-0.034666,0.413999,0.572797,-0.041770,0.414087,0.592040,-0.042697,0.391655,0.569034,-0.006402,0.388721,0.523495,-0.030971,0.382866,0.590679,-0.028506,0.388513,0.594741,-0.020870,0.357235,0.571196,-0.008204,0.353115,0.529755,-0.035200,0.352372,0.593326,-0.020175,0.359995,0.598875,-0.003460,0.323249,0.576182,-0.012062,0.319428,0.549323,-0.026432,0.322546,0.593751,-0.014517,0.327694,0.603026,-0.001384
A,0.392394,0.702649,-0.000000,0.444663,0.681956,-0.020315,0.491653,0.620834,-0.025408,0.512452,0.555970,-0.028894,0.532811,0.515428,-0.026825,0.477827,0.563322,-0.005410,0.483759,0.514760,-0.026680,0.468899,0.566256,-0.033702,0.465346,0.582013,-0.035660,0.440762,0.555078,-0.003214,0.442079,0.515466,-0.025136,0.434238,0.577965,-0.024918,0.435669,0.581989,-0.019837,0.405904,0.556393,-0.005841,0.406061,0.519845,-0.029541,0.404414,0.579583,-0.017026,0.408147,0.584823,-0.003352,0.372019,0.561944,-0.010162,0.372823,0.538605,-0.022467,0.375178,0.580615,-0.011328,0.378806,0.589907,0.000347
A,0.406230,0.660087,-0.000000,0.460605,0.647818,-0.018593,0.508145,0.592242,-0.022071,0.531484,0.527002,-0.024570,0.551852,0.486030,-0.021958,0.499152,0.532777,-0.003994,0.504623,0.477180,-0.027242,0.488331,0.524098,-0.034590,0.484506,0.547400,-0.035229,0.465094,0.522767,-0.002130,0.465975,0.476195,-0.025237,0.454859,0.537377,-0.023750,0.458337,0.549829,-0.016849,0.431678,0.520467,-0.005383,0.432427,0.476479,-0.031398,0.426062,0.536338,-0.018368,0.429810,0.550393,-0.002800,0.396758,0.522393,-0.010271,0.398363,0.492252,-0.025284,0.398310,0.533921,-0.015239,0.400646,0.548699,-0.003191
A,0.361732,0.698138,-0.000000,0.408270,0.688225,-0.026203,0.455328,0.629007,-0.032728,0.476238,0.555617,-0.036236,0.497268,0.511006,-0.033028,0.445361,0.562426,-0.008646,0.445020,0.507261,-0.034342,0.430294,0.559217,-0.042264,0.430147,0.580740,-0.043121,0.410009,0.555667,-0.003204,0.406695,0.509329,-0.028844,0.399294,0.575070,-0.026542,0.407156,0.582134,-0.018272,0.377246,0.555352,-0.003816,0.372815,0.513297,-0.032333,0.370180,0.575196,-0.018085,0.379060,0.583826,-0.001003,0.344175,0.557934,-0.006749,0.340425,0.531960,-0.022796,0.342272,0.575347,-0.012544,0.348247,0.586755,0.000097
A,0.363804,0.705641,-0.000000,0.410646,0.689837,-0.026289,0.455744,0.626627,-0.032340,0.474839,0.554505,-0.035012,0.495645,0.510676,-0.030589,0.443827,0.562347,-0.008728,0.442512,0.509201,-0.033908,0.429123,0.563545,-0.042316,0.429198,0.580855,-0.044262,0.407525,0.557561,-0.003558,0.404179,0.513661,-0.028990,0.398607,0.579711,-0.028311,0.404782,0.582305,-0.021748,0.374067,0.559406,-0.004254,0.369686,0.519325,-0.032541,0.368781,0.581991,-0.019390,0.377253,0.585819,-0.003527,0.341263,0.564199,-0.007197,0.337049,0.539391,-0.022900,0.340160,0.583317,-0.012505,0.346224,0.591785,-0.000127
A,0.370160,0.706424,-0.000000,0.417661,0.689195,-0.026081,0.463695,0.626619,-0.032169,0.484077,0.554979,-0.034777,0.503097,0.510399,-0.030335,0.450420,0.562304,-0.009353,0.450427,0.509706,-0.032833,0.437327,0.565747,-0.040420,0.436744,0.582301,-0.042066,0.414524,0.557133,-0.003945,0.411760,0.513098,-0.027482,0.406650,0.579952,-0.026312,0.412285,0.582826,-0.019662,0.381176,0.559205,-0.004104,0.376472,0.520541,-0.030032,0.376749,0.582881,-0.016593,0.385436,0.587239,-0.001004,0.348564,0.564245,-0.006526,0.343440,0.539954,-0.020036,0.347988,0.583124,-0.008772,0.355054,0.592547,0.003900
A,0.370786,0.703854,-0.000000,0.417529,0.688043,-0.026480,0.462880,0.623108,-0.032594,0.480668,0.550107,-0.034893,0.500309,0.506149,-0.029953,0.449315,0.559922,-0.011560,0.448234,0.507107,-0.036043,0.435540,0.563810,-0.043420,0.434952,0.579881,-0.044931,0.412761,0.555442,-0.006391,0.409568,0.511098,-0.031816,0.404845,0.579131,-0.030691,0.409633,0.581640,-0.023780,0.379366,0.557742,-0.006767,0.374267,0.518328,-0.034662,0.375023,0.582495,-0.021059,0.383340,0.586110,-0.004992,0.346764,0.562964,-0.009312,0.341516,0.538614,-0.024365,0.346203,0.583364,-0.013383,0.352984,0.591547,-0.000744
A,0.372296,0.702704,-0.000000,0.417835,0.688252,-0.027642,0.463385,0.622995,-0.034054,0.482026,0.550214,-0.036384,0.501465,0.506156,-0.031479,0.449499,0.558207,-0.011950,0.448522,0.507679,-0.036003,0.436730,0.564336,-0.043333,0.436303,0.579387,-0.044972,0.413264,0.553671,-0.006093,0.410337,0.511291,-0.030941,0.406236,0.579427,-0.029761,0.410737,0.580428,-0.023043,0.379858,0.556160,-0.005876,0.375212,0.518317,-0.033172,0.376305,0.581939,-0.019645,0.384027,0.583695,-0.003974,0.347227,0.561415,-0.007966,0.342623,0.538875,-0.022654,0.347152,0.583174,-0.011829,0.353066,0.589697,0.000442
A,0.374223,0.701837,-0.000000,0.418517,0.687144,-0.029309,0.465439,0.623569,-0.036520,0.484523,0.550761,-0.039156,0.504217,0.506074,-0.034639,0.454082,0.555015,-0.012807,0.452662,0.506959,-0.036657,0.440315,0.564061,-0.044502,0.439724,0.578033,-0.046695,0.417713,0.550619,-0.005941,0.414395,0.509545,-0.030711,0.410529,0.578501,-0.030056,0.415132,0.579900,-0.023743,0.384197,0.553529,-0.004723,0.379194,0.517926,-0.032100,0.380290,0.582145,-0.018973,0.388057,0.583728,-0.003558,0.351355,0.559003,-0.005892,0.346661,0.537362,-0.020626,0.351106,0.582334,-0.009773,0.357116,0.588677,0.002563
A,0.379521,0.698971,-0.000000,0.425041,0.681574,-0.026302,0.468331,0.615699,-0.033030,0.486123,0.543505,-0.036278,0.505189,0.499074,-0.032641,0.455223,0.552483,-0.011218,0.453763,0.502521,-0.035383,0.442456,0.558499,-0.042725,0.441301,0.574035,-0.044342,0.418906,0.548864,-0.006362,0.415664,0.507368,-0.030912,0.412330,0.575422,-0.029409,0.416450,0.576225,-0.022666,0.385284,0.552787,-0.007059,0.380290,0.515457,-0.034337,0.382368,0.578972,-0.020439,0.389495,0.580950,-0.004647,0.352162,0.559705,-0.009946,0.347240,0.536222,-0.024730,0.352932,0.580112,-0.013583,0.358770,0.587220,-0.001166
A,0.389955,0.690978,-0.000000,0.438711,0.661270,-0.020077,0.475370,0.584378,-0.023104,0.481816,0.512919,-0.023650,0.493323,0.469462,-0.018193,0.449862,0.532221,-0.008655,0.448493,0.483154,-0.028900,0.443833,0.541741,-0.034409,0.441125,0.558452,-0.035521,0.413567,0.534816,-0.005854,0.410748,0.496670,-0.026286,0.415124,0.563411,-0.024911,0.415355,0.565341,-0.019729,0.380787,0.545978,-0.007493,0.377935,0.511670,-0.031179,0.387485,0.573623,-0.019051,0.390182,0.576285,-0.005771,0.348614,0.560495,-0.010577,0.348080,0.539786,-0.023866,0.359138,0.581057,-0.014016,0.361724,0.586939,-0.003357
A,0.399237,0.692789,-0.000000,0.449001,0.656709,-0.016517,0.482002,0.576187,-0.017384,0.489628,0.507804,-0.016966,0.497974,0.463290,-0.010859,0.455283,0.520948,-0.003030,0.461280,0.481755,-0.019785,0.460124,0.542259,-0.024434,0.451046,0.553976,-0.026114,0.416664,0.525185,-0.001398,0.424430,0.496534,-0.019328,0.432001,0.563019,-0.019948,0.423881,0.562567,-0.017013,0.384314,0.541315,-0.003685,0.389872,0.515655,-0.024328,0.405026,0.575096,-0.015328,0.397869,0.577420,-0.005375,0.354610,0.559861,-0.007193,0.365251,0.548810,-0.019282,0.378367,0.586554,-0.011654,0.371970,0.589860,-0.003198
A,0.412278,0.697168,-0.000000,0.463861,0.654419,-0.014894,0.494575,0.572289,-0.017477,0.501883,0.508314,-0.019084,0.511490,0.464883,-0.015841,0.460818,0.507279,-0.007509,0.479828,0.485671,-0.023674,0.480085,0.541984,-0.027841,0.467039,0.553237,-0.029883,0.422144,0.507289,-0.007945,0.444793,0.500744,-0.025085,0.451555,0.564503,-0.026300,0.438985,0.563381,-0.024521,0.391622,0.526019,-0.011358,0.412756,0.523612,-0.030664,0.426321,0.579669,-0.022979,0.414470,0.581501,-0.014919,0.365342,0.550894,-0.015993,0.389347,0.557235,-0.028765,0.403905,0.591500,-0.023102,0.395451,0.592792,-0.016158
A,0.418363,0.702754,-0.000000,0.467264,0.658780,-0.015106,0.495928,0.576093,-0.019262,0.501453,0.513393,-0.022645,0.509980,0.468295,-0.021404,0.459680,0.506776,-0.009180,0.483203,0.490381,-0.027446,0.485020,0.545838,-0.032308,0.471762,0.559856,-0.034289,0.421881,0.506326,-0.010736,0.450840,0.510276,-0.029062,0.457307,0.573921,-0.029868,0.443235,0.573478,-0.027521,0.391860,0.526323,-0.015498,0.421009,0.532326,-0.036905,0.432408,0.589399,-0.029791,0.418919,0.591151,-0.021704,0.366646,0.555407,-0.021472,0.398110,0.567747,-0.036449,0.411626,0.603697,-0.031777,0.401495,0.604647,-0.025026
A,0.418810,0.708254,-0.000000,0.467120,0.664890,-0.015406,0.497418,0.581845,-0.019843,0.503416,0.518051,-0.023103,0.512653,0.472532,-0.021783,0.460275,0.509312,-0.009947,0.485421,0.495723,-0.027678,0.486134,0.551629,-0.032858,0.471981,0.563953,-0.035424,0.421942,0.509045,-0.011284,0.451646,0.515476,-0.028728,0.457436,0.579082,-0.029614,0.443185,0.578050,-0.027704,0.391186,0.529830,-0.015669,0.420605,0.539051,-0.036367,0.431895,0.595398,-0.029492,0.418917,0.596228,-0.021847,0.365650,0.559869,-0.021199,0.396356,0.573750,-0.035235,0.410546,0.609203,-0.030053,0.401329,0.609735,-0.023104
A,0.407624,0.716799,-0.000000,0.456488,0.683334,-0.020757,0.493553,0.601732,-0.026019,0.501750,0.536245,-0.028731,0.514986,0.492198,-0.026089,0.461238,0.526891,-0.011308,0.481303,0.516115,-0.031256,0.477305,0.573304,-0.037754,0.463653,0.581059,-0.041284,0.420124,0.523024,-0.010148,0.442209,0.527568,-0.031482,0.444906,0.593638,-0.033363,0.433384,0.589433,-0.031187,0.386088,0.539194,-0.012941,0.407402,0.549681,-0.036782,0.417350,0.607515,-0.029717,0.407633,0.603813,-0.021179,0.357364,0.563241,-0.017384,0.380047,0.580751,-0.033010,0.391417,0.618320,-0.028369,0.382443,0.614692,-0.021605
A,0.396840,0.709564,-0.000000,0.445128,0.684225,-0.021523,0.484205,0.606033,-0.025848,0.494321,0.534465,-0.027490,0.507746,0.490680,-0.023203,0.460229,0.548962,-0.009556,0.465682,0.509655,-0.029740,0.459777,0.568924,-0.035247,0.454427,0.581253,-0.037266,0.422261,0.547376,-0.006834,0.425829,0.515730,-0.029104,0.428288,0.584834,-0.028529,0.425227,0.586064,-0.023476,0.387624,0.556795,-0.008632,0.388862,0.530856,-0.033833,0.399022,0.594531,-0.022493,0.399371,0.596130,-0.009752,0.354930,0.571506,-0.011928,0.359451,0.561314,-0.026932,0.370704,0.603903,-0.018247,0.371128,0.606428,-0.008367
A,0.397862,0.699685,-0.000000,0.443148,0.674972,-0.025607,0.480673,0.604185,-0.032429,0.490107,0.533136,-0.035709,0.503927,0.487719,-0.032470,0.458388,0.543199,-0.011249,0.454945,0.500754,-0.034087,0.449815,0.558759,-0.041889,0.449335,0.571654,-0.044578,0.421751,0.544170,-0.006337,0.417033,0.508890,-0.030520,0.420998,0.577054,-0.030280,0.423967,0.576909,-0.024724,0.389134,0.552855,-0.006508,0.382908,0.520217,-0.032918,0.392023,0.582482,-0.020308,0.398149,0.583503,-0.005863,0.357863,0.564881,-0.008698,0.354694,0.547946,-0.023726,0.365002,0.590370,-0.013778,0.370336,0.595597,-0.002263
A,0.388834,0.695069,-0.000000,0.431031,0.676404,-0.027075,0.471061,0.613953,-0.034814,0.484922,0.544040,-0.038476,0.501792,0.500300,-0.035210,0.455339,0.548031,-0.013058,0.452401,0.508851,-0.036858,0.443128,0.565190,-0.044847,0.443215,0.574779,-0.047559,0.420567,0.546304,-0.007018,0.414362,0.512855,-0.031614,0.413998,0.579941,-0.030220,0.420134,0.577164,-0.023824,0.388857,0.551274,-0.006303,0.380579,0.519971,-0.032234,0.384894,0.581391,-0.018072,0.394526,0.580570,-0.002752,0.357585,0.558603,-0.007904,0.349818,0.544301,-0.021390,0.357219,0.585937,-0.010749,0.365904,0.589739,0.000941
A,0.376061,0.673818,-0.000000,0.414232,0.664159,-0.038028,0.451659,0.605409,-0.049889,0.464440,0.538831,-0.055179,0.483160,0.497006,-0.053744,0.441153,0.529676,-0.020029,0.424230,0.505158,-0.045435,0.418344,0.555495,-0.054145,0.425553,0.564186,-0.056883,0.408993,0.524314,-0.008514,0.390886,0.504262,-0.035614,0.392136,0.566456,-0.034293,0.403875,0.565471,-0.026815,0.379437,0.526874,-0.003542,0.361715,0.510216,-0.032913,0.365400,0.566618,-0.020758,0.379285,0.565820,-0.005635,0.350916,0.533862,-0.001775,0.336472,0.526786,-0.019521,0.341400,0.566682,-0.012420,0.352639,0.570923,-0.002108
